fed;slot;oh;vfat;channel
1468;7;10;9;2
1468;7;10;9;3
1468;7;10;10;0
1468;7;10;10;2
1468;7;10;11;0
1468;7;10;11;2
1468;7;10;12;0
1468;7;10;12;2
1468;7;10;13;0
1468;7;10;13;2
1468;7;10;14;0
1468;7;10;14;2
1468;7;10;15;0
1468;7;10;15;1
1468;7;10;15;2
1468;7;10;16;2
1468;7;10;16;44
1468;7;10;16;45
1468;7;10;17;0
1468;7;10;17;2
1468;7;10;18;126
1468;7;10;18;127
1468;7;10;19;122
1468;7;10;19;126
1468;7;10;19;127
1468;7;10;20;122
1468;7;10;20;125
1468;7;10;20;126
1468;7;10;20;127
1468;7;10;21;125
1468;7;10;21;126
1468;7;10;21;127
1468;7;10;22;126
1468;7;10;23;125
1468;7;10;23;126
1468;7;10;23;127
1468;7;11;0;70
1468;7;11;0;71
1468;7;11;0;126
1468;7;11;1;125
1468;7;11;1;126
1468;7;11;1;127
1468;7;11;2;0
1468;7;11;2;2
1468;7;11;2;3
1468;7;11;3;0
1468;7;11;3;2
1468;7;11;3;3
1468;7;11;4;0
1468;7;11;4;2
1468;7;11;4;3
1468;7;11;5;0
1468;7;11;5;1
1468;7;11;5;2
1468;7;11;5;3
1468;7;11;5;6
1468;7;11;5;126
1468;7;11;6;0
1468;7;11;6;1
1468;7;11;6;2
1468;7;11;6;3
1468;7;11;7;2
1468;7;11;8;0
1468;7;11;8;2
1468;7;11;9;0
1468;7;11;9;2
1468;7;11;10;0
1468;7;11;10;2
1468;7;11;11;0
1468;7;11;11;2
1468;7;11;15;20
1468;7;11;15;24
1468;7;11;15;78
1468;7;11;16;2
1468;7;11;16;43
1468;7;11;17;0
1468;7;11;17;2
1468;7;11;18;122
1468;7;11;18;125
1468;7;11;18;126
1468;7;11;18;127
1468;7;11;19;122
1468;7;11;19;125
1468;7;11;19;126
1468;7;11;19;127
1468;7;11;20;0
1468;7;11;20;122
1468;7;11;20;124
1468;7;11;20;125
1468;7;11;20;126
1468;7;11;20;127
1468;7;11;21;114
1468;7;11;21;118
1468;7;11;21;121
1468;7;11;21;122
1468;7;11;21;123
1468;7;11;21;124
1468;7;11;21;125
1468;7;11;21;126
1468;7;11;21;127
1468;7;11;22;125
1468;7;11;22;126
1468;7;11;22;127
1468;7;11;23;2
1468;7;11;23;10
1468;7;11;23;14
1468;7;11;23;42
1468;7;11;23;47
1468;7;11;23;65
1468;7;11;23;73
1467;9;0;0;126
1467;9;0;1;126
1467;9;0;2;0
1467;9;0;2;2
1467;9;0;2;3
1467;9;0;4;125
1467;9;0;4;126
1467;9;0;4;127
1467;9;0;5;0
1467;9;0;5;2
1467;9;0;6;126
1467;9;0;7;2
1467;9;0;8;0
1467;9;0;8;2
1467;9;0;9;0
1467;9;0;9;2
1467;9;0;10;0
1467;9;0;10;2
1467;9;0;12;47
1467;9;0;12;50
1467;9;0;12;63
1467;9;0;12;126
1467;9;0;13;0
1467;9;0;13;2
1467;9;0;13;3
1467;9;0;15;0
1467;9;0;15;2
1467;9;0;17;2
1467;9;0;18;126
1467;9;0;19;126
1467;9;0;20;0
1467;9;0;20;2
1467;9;0;20;3
1467;9;0;21;125
1467;9;0;21;126
1467;9;0;21;127
1467;9;0;22;0
1467;9;0;22;2
1467;9;0;23;126
1467;9;4;1;126
1467;9;4;2;0
1467;9;4;2;1
1467;9;4;2;2
1467;9;4;2;3
1467;9;4;4;125
1467;9;4;4;126
1467;9;4;4;127
1467;9;4;5;0
1467;9;4;5;2
1467;9;4;5;3
1467;9;4;6;126
1467;9;4;6;127
1467;9;4;7;0
1467;9;4;7;2
1467;9;4;8;0
1467;9;4;8;2
1467;9;4;9;0
1467;9;4;9;1
1467;9;4;9;2
1467;9;4;10;0
1467;9;4;10;2
1467;9;4;11;31
1467;9;4;11;34
1467;9;4;11;50
1467;9;4;11;54
1467;9;4;12;126
1467;9;4;13;0
1467;9;4;13;1
1467;9;4;13;2
1467;9;4;14;125
1467;9;4;14;126
1467;9;4;15;0
1467;9;4;15;2
1467;9;4;16;2
1467;9;4;17;2
1467;9;4;18;126
1467;9;4;20;0
1467;9;4;20;2
1467;9;4;20;3
1467;9;4;21;125
1467;9;4;21;126
1467;9;4;22;0
1467;9;4;22;2
1467;9;4;23;126
1467;9;5;0;126
1467;9;5;7;0
1467;9;5;7;2
1467;9;5;7;3
1467;9;5;7;35
1467;9;5;7;38
1467;9;5;8;0
1467;9;5;8;2
1467;9;5;9;0
1467;9;5;9;2
1467;9;5;9;3
1467;9;5;10;0
1467;9;5;10;2
1467;9;5;10;3
1467;9;5;12;126
1467;9;5;13;0
1467;9;5;13;1
1467;9;5;13;2
1467;9;5;14;126
1467;9;5;15;0
1467;9;5;15;2
1467;9;5;17;0
1467;9;5;17;2
1467;9;5;17;3
1467;9;5;18;126
1467;9;5;18;127
1467;9;5;19;126
1467;9;5;20;0
1467;9;5;20;2
1467;9;5;20;3
1467;9;5;21;125
1467;9;5;21;126
1467;9;5;21;127
1467;9;5;22;0
1467;9;5;22;2
1467;9;5;23;126
1467;9;6;2;2
1467;9;6;3;2
1467;9;6;3;3
1467;9;6;3;6
1467;9;6;3;7
1467;9;6;3;14
1467;9;6;3;15
1467;9;6;4;0
1467;9;6;4;2
1467;9;6;5;0
1467;9;6;5;2
1467;9;6;6;2
1467;9;6;7;2
1467;9;6;12;2
1467;9;6;13;0
1467;9;6;14;60
1467;9;6;18;126
1467;9;6;18;127
1467;9;6;19;126
1467;9;6;19;127
1467;9;6;20;126
1467;9;6;21;126
1467;9;7;2;2
1467;9;7;3;2
1467;9;7;4;2
1467;9;7;5;0
1467;9;7;5;2
1467;9;7;6;0
1467;9;7;6;2
1467;9;7;7;33
1467;9;7;7;34
1467;9;7;9;2
1467;9;7;10;2
1467;9;7;12;2
1467;9;7;13;0
1467;9;7;15;0
1467;9;7;18;126
1467;9;7;19;126
1467;9;7;20;126
1467;9;7;21;126
1467;9;8;0;122
1467;9;8;0;125
1467;9;8;0;126
1467;9;8;0;127
1467;9;8;1;122
1467;9;8;1;125
1467;9;8;1;126
1467;9;8;1;127
1467;9;8;2;0
1467;9;8;2;2
1467;9;8;2;3
1467;9;8;3;0
1467;9;8;3;2
1467;9;8;3;3
1467;9;8;4;122
1467;9;8;4;125
1467;9;8;4;126
1467;9;8;4;127
1467;9;8;5;0
1467;9;8;5;2
1467;9;8;5;3
1467;9;8;6;122
1467;9;8;6;124
1467;9;8;6;125
1467;9;8;6;126
1467;9;8;6;127
1467;9;8;7;0
1467;9;8;7;2
1467;9;8;7;3
1467;9;8;7;6
1467;9;8;8;0
1467;9;8;8;2
1467;9;8;8;3
1467;9;8;8;126
1467;9;8;12;125
1467;9;8;12;126
1467;9;8;13;0
1467;9;8;13;1
1467;9;8;13;2
1467;9;8;13;3
1467;9;8;13;4
1467;9;8;13;126
1467;9;8;14;125
1467;9;8;14;126
1467;9;8;14;127
1467;9;8;15;0
1467;9;8;15;1
1467;9;8;15;2
1467;9;8;15;3
1467;9;8;15;4
1467;9;8;15;126
1467;9;8;16;0
1467;9;8;16;2
1467;9;8;16;3
1467;9;8;23;103
1467;9;8;23;122
1467;9;8;23;125
1467;9;8;23;126
1467;9;8;23;127
1467;9;9;0;126
1467;9;9;1;126
1467;9;9;1;127
1467;9;9;2;0
1467;9;9;2;2
1467;9;9;2;3
1467;9;9;3;0
1467;9;9;3;2
1467;9;9;4;125
1467;9;9;4;126
1467;9;9;4;127
1467;9;9;5;0
1467;9;9;5;2
1467;9;9;5;3
1467;9;9;6;126
1467;9;9;7;0
1467;9;9;7;2
1467;9;9;8;0
1467;9;9;8;2
1467;9;9;9;0
1467;9;9;9;2
1467;9;9;9;3
1467;9;9;10;0
1467;9;9;10;2
1467;9;9;12;47
1467;9;9;13;0
1467;9;9;13;1
1467;9;9;13;2
1467;9;9;14;125
1467;9;9;14;126
1467;9;9;15;0
1467;9;9;15;2
1467;9;9;16;0
1467;9;9;16;2
1467;9;9;16;3
1467;9;9;16;43
1467;9;9;16;55
1467;9;9;16;59
1467;9;9;17;0
1467;9;9;17;2
1467;9;9;17;3
1467;9;9;18;125
1467;9;9;18;126
1467;9;9;18;127
1467;9;9;19;122
1467;9;9;19;126
1467;9;9;19;127
1467;9;9;20;2
1467;9;9;20;89
1467;9;9;21;125
1467;9;9;21;126
1467;9;9;21;127
1467;9;9;22;0
1467;9;9;22;2
1467;9;9;23;125
1467;9;9;23;126
1467;9;9;23;127
1467;9;10;3;2
1467;9;10;4;0
1467;9;10;4;2
1467;9;10;5;0
1467;9;10;5;2
1467;9;10;6;14
1467;9;10;6;16
1467;9;10;7;16
1467;9;10;7;17
1467;9;10;12;2
1467;9;10;13;0
1467;9;10;18;126
1467;9;10;19;126
1467;9;10;20;126
1467;9;10;23;65
1467;9;11;2;2
1467;9;11;2;3
1467;9;11;3;2
1467;9;11;4;0
1467;9;11;4;2
1467;9;11;5;0
1467;9;11;5;2
1467;9;11;6;0
1467;9;11;6;2
1467;9;11;12;2
1467;9;11;13;0
1467;9;11;13;91
1467;9;11;13;92
1467;9;11;18;126
1467;9;11;19;89
1467;9;11;19;92
1467;9;11;19;93
1467;9;11;19;96
1467;9;11;19;126
1467;9;11;20;126
1467;9;11;21;125
1467;9;11;21;126
1468;9;0;0;126
1468;9;0;1;125
1468;9;0;1;126
1468;9;0;2;0
1468;9;0;2;2
1468;9;0;3;0
1468;9;0;3;2
1468;9;0;3;16
1468;9;0;3;20
1468;9;0;4;125
1468;9;0;4;126
1468;9;0;4;127
1468;9;0;5;0
1468;9;0;5;2
1468;9;0;6;125
1468;9;0;6;126
1468;9;0;7;2
1468;9;0;7;3
1468;9;0;7;6
1468;9;0;9;0
1468;9;0;9;2
1468;9;0;10;0
1468;9;0;10;2
1468;9;0;11;3
1468;9;0;11;31
1468;9;0;11;34
1468;9;0;11;50
1468;9;0;11;54
1468;9;0;12;125
1468;9;0;12;126
1468;9;0;13;0
1468;9;0;13;1
1468;9;0;13;2
1468;9;0;13;3
1468;9;0;15;0
1468;9;0;15;2
1468;9;0;16;0
1468;9;0;16;2
1468;9;0;16;3
1468;9;0;17;2
1468;9;0;18;125
1468;9;0;18;126
1468;9;0;19;120
1468;9;0;19;126
1468;9;0;20;0
1468;9;0;20;2
1468;9;0;21;125
1468;9;0;21;126
1468;9;0;22;0
1468;9;0;22;2
1468;9;0;23;19
1468;9;0;23;126
1468;9;1;0;126
1468;9;1;0;127
1468;9;1;1;126
1468;9;1;1;127
1468;9;1;2;2
1468;9;1;4;126
1468;9;1;5;0
1468;9;1;5;2
1468;9;1;6;126
1468;9;1;6;127
1468;9;1;7;2
1468;9;1;9;0
1468;9;1;9;2
1468;9;1;10;0
1468;9;1;10;2
1468;9;1;11;3
1468;9;1;11;31
1468;9;1;11;34
1468;9;1;11;54
1468;9;1;13;0
1468;9;1;13;2
1468;9;1;15;0
1468;9;1;16;2
1468;9;1;17;2
1468;9;1;18;8
1468;9;1;18;9
1468;9;1;18;126
1468;9;1;20;2
1468;9;1;21;125
1468;9;1;21;126
1468;9;1;23;126
1468;9;2;2;2
1468;9;2;2;3
1468;9;2;3;2
1468;9;2;4;0
1468;9;2;4;2
1468;9;2;8;0
1468;9;2;8;2
1468;9;2;9;0
1468;9;2;9;2
1468;9;2;10;0
1468;9;2;10;2
1468;9;2;12;2
1468;9;2;13;0
1468;9;2;13;2
1468;9;2;18;126
1468;9;2;18;127
1468;9;2;19;126
1468;9;2;20;125
1468;9;2;20;126
1468;9;2;21;126
1468;9;3;0;89
1468;9;3;0;92
1468;9;3;0;126
1468;9;3;1;126
1468;9;3;2;0
1468;9;3;2;2
1468;9;3;3;2
1468;9;3;4;2
1468;9;3;5;0
1468;9;3;5;2
1468;9;3;7;2
1468;9;3;7;16
1468;9;3;8;0
1468;9;3;8;2
1468;9;3;9;0
1468;9;3;9;2
1468;9;3;10;0
1468;9;3;10;2
1468;9;3;10;114
1468;9;3;10;115
1468;9;3;12;2
1468;9;3;13;0
1468;9;3;13;2
1468;9;3;18;126
1468;9;3;18;127
1468;9;3;19;126
1468;9;3;20;124
1468;9;3;20;125
1468;9;3;20;126
1468;9;3;20;127
1468;9;3;21;126
1468;9;4;0;126
1468;9;4;0;127
1468;9;4;1;126
1468;9;4;2;0
1468;9;4;2;2
1468;9;4;2;3
1468;9;4;2;10
1468;9;4;2;14
1468;9;4;2;27
1468;9;4;3;0
1468;9;4;3;2
1468;9;4;4;126
1468;9;4;4;127
1468;9;4;5;0
1468;9;4;5;2
1468;9;4;5;3
1468;9;4;6;125
1468;9;4;7;0
1468;9;4;7;116
1468;9;4;7;127
1468;9;4;8;0
1468;9;4;8;2
1468;9;4;9;0
1468;9;4;9;2
1468;9;4;10;0
1468;9;4;10;2
1468;9;4;10;3
1468;9;4;11;2
1468;9;4;11;3
1468;9;4;12;126
1468;9;4;13;0
1468;9;4;13;1
1468;9;4;13;2
1468;9;4;13;3
1468;9;4;14;126
1468;9;4;15;0
1468;9;4;15;2
1468;9;4;16;0
1468;9;4;16;2
1468;9;4;16;3
1468;9;4;16;6
1468;9;4;16;67
1468;9;4;17;0
1468;9;4;17;2
1468;9;4;17;3
1468;9;4;17;7
1468;9;4;18;122
1468;9;4;18;125
1468;9;4;18;126
1468;9;4;18;127
1468;9;4;19;118
1468;9;4;20;0
1468;9;4;20;6
1468;9;4;21;125
1468;9;4;21;126
1468;9;4;21;127
1468;9;4;22;0
1468;9;4;22;2
1468;9;4;23;125
1468;9;4;23;126
1468;9;4;23;127
1468;9;5;0;126
1468;9;5;1;126
1468;9;5;1;127
1468;9;5;2;0
1468;9;5;2;6
1468;9;5;4;125
1468;9;5;4;126
1468;9;5;4;127
1468;9;5;5;0
1468;9;5;5;2
1468;9;5;6;125
1468;9;5;6;126
1468;9;5;8;0
1468;9;5;8;2
1468;9;5;9;0
1468;9;5;9;2
1468;9;5;10;0
1468;9;5;10;2
1468;9;5;12;41
1468;9;5;13;0
1468;9;5;13;2
1468;9;5;15;0
1468;9;5;15;2
1468;9;5;17;2
1468;9;5;18;126
1468;9;5;19;126
1468;9;5;20;0
1468;9;5;20;2
1468;9;5;21;125
1468;9;5;21;126
1468;9;5;22;0
1468;9;5;22;2
1468;9;5;23;126
1468;9;6;0;126
1468;9;6;1;126
1468;9;6;2;2
1468;9;6;3;2
1468;9;6;4;0
1468;9;6;4;2
1468;9;6;4;3
1468;9;6;5;0
1468;9;6;5;2
1468;9;6;7;0
1468;9;6;7;2
1468;9;6;9;0
1468;9;6;9;2
1468;9;6;12;0
1468;9;6;12;2
1468;9;6;13;0
1468;9;6;13;2
1468;9;6;15;0
1468;9;6;15;2
1468;9;6;16;2
1468;9;6;17;2
1468;9;6;18;126
1468;9;6;19;126
1468;9;6;20;126
1468;9;6;21;126
1468;9;6;23;126
1468;9;7;0;126
1468;9;7;1;126
1468;9;7;2;0
1468;9;7;2;2
1468;9;7;4;0
1468;9;7;4;2
1468;9;7;5;0
1468;9;7;5;2
1468;9;7;6;44
1468;9;7;6;45
1468;9;7;7;20
1468;9;7;8;2
1468;9;7;8;121
1468;9;7;8;123
1468;9;7;9;0
1468;9;7;9;2
1468;9;7;13;0
1468;9;7;15;2
1468;9;7;16;56
1468;9;7;16;57
1468;9;7;17;2
1468;9;7;18;126
1468;9;7;19;127
1468;9;7;20;126
1468;9;7;23;126
1468;9;8;0;122
1468;9;8;0;125
1468;9;8;0;126
1468;9;8;0;127
1468;9;8;1;125
1468;9;8;1;126
1468;9;8;1;127
1468;9;8;2;0
1468;9;8;2;2
1468;9;8;2;3
1468;9;8;3;0
1468;9;8;3;2
1468;9;8;3;16
1468;9;8;3;20
1468;9;8;4;122
1468;9;8;4;125
1468;9;8;4;126
1468;9;8;4;127
1468;9;8;5;0
1468;9;8;5;2
1468;9;8;5;3
1468;9;8;6;122
1468;9;8;6;125
1468;9;8;6;126
1468;9;8;6;127
1468;9;8;7;0
1468;9;8;7;2
1468;9;8;7;3
1468;9;8;8;0
1468;9;8;8;2
1468;9;8;9;0
1468;9;8;9;2
1468;9;8;10;0
1468;9;8;10;2
1468;9;8;11;3
1468;9;8;11;31
1468;9;8;11;34
1468;9;8;11;45
1468;9;8;11;54
1468;9;8;12;125
1468;9;8;12;126
1468;9;8;13;0
1468;9;8;13;1
1468;9;8;13;2
1468;9;8;13;3
1468;9;8;14;125
1468;9;8;14;126
1468;9;8;15;0
1468;9;8;15;1
1468;9;8;15;2
1468;9;8;16;0
1468;9;8;16;2
1468;9;8;16;3
1468;9;8;17;0
1468;9;8;17;2
1468;9;8;17;3
1468;9;8;18;122
1468;9;8;18;125
1468;9;8;18;126
1468;9;8;18;127
1468;9;8;19;126
1468;9;8;20;0
1468;9;8;20;2
1468;9;8;20;3
1468;9;8;21;122
1468;9;8;21;125
1468;9;8;21;126
1468;9;8;21;127
1468;9;8;22;0
1468;9;8;22;2
1468;9;8;22;3
1468;9;8;22;6
1468;9;8;23;122
1468;9;8;23;125
1468;9;8;23;126
1468;9;8;23;127
1468;9;9;0;126
1468;9;9;0;127
1468;9;9;1;125
1468;9;9;1;126
1468;9;9;1;127
1468;9;9;2;2
1468;9;9;3;2
1468;9;9;4;125
1468;9;9;4;126
1468;9;9;4;127
1468;9;9;5;0
1468;9;9;5;3
1468;9;9;5;6
1468;9;9;6;122
1468;9;9;6;126
1468;9;9;6;127
1468;9;9;7;2
1468;9;9;8;0
1468;9;9;8;2
1468;9;9;9;0
1468;9;9;10;0
1468;9;9;10;2
1468;9;9;12;47
1468;9;9;12;50
1468;9;9;13;0
1468;9;9;13;1
1468;9;9;13;2
1468;9;9;13;3
1468;9;9;14;125
1468;9;9;15;0
1468;9;9;15;2
1468;9;9;16;2
1468;9;9;17;0
1468;9;9;17;2
1468;9;9;17;3
1468;9;9;18;126
1468;9;9;18;127
1468;9;9;19;126
1468;9;9;19;127
1468;9;9;20;0
1468;9;9;20;2
1468;9;9;20;3
1468;9;9;20;6
1468;9;9;21;125
1468;9;9;21;126
1468;9;9;22;0
1468;9;9;22;2
1468;9;9;23;125
1468;9;9;23;126
1468;9;10;4;2
1468;9;10;6;0
1468;9;10;6;1
1468;9;10;6;4
1468;9;10;6;5
1468;9;10;6;9
1468;9;10;9;2
1468;9;10;12;0
1468;9;10;12;2
1468;9;10;12;3
1468;9;10;13;0
1468;9;10;13;2
1468;9;10;18;126
1468;9;10;19;126
1468;9;11;2;2
1468;9;11;3;2
1468;9;11;4;0
1468;9;11;4;2
1468;9;11;4;39
1468;9;11;4;42
1468;9;11;5;2
1468;9;11;8;2
1468;9;11;9;0
1468;9;11;18;126
1468;9;11;18;127
1468;9;11;19;126
1468;9;11;20;126
1468;9;11;21;126
1468;9;11;22;126
1467;11;0;0;126
1467;11;0;0;127
1467;11;0;1;118
1467;11;0;1;122
1467;11;0;1;125
1467;11;0;1;127
1467;11;0;2;0
1467;11;0;2;2
1467;11;0;2;3
1467;11;0;3;0
1467;11;0;3;2
1467;11;0;4;125
1467;11;0;4;126
1467;11;0;4;127
1467;11;0;5;0
1467;11;0;5;2
1467;11;0;5;3
1467;11;0;6;122
1467;11;0;6;125
1467;11;0;6;126
1467;11;0;6;127
1467;11;0;8;0
1467;11;0;8;2
1467;11;0;9;0
1467;11;0;9;2
1467;11;0;10;0
1467;11;0;10;2
1467;11;0;12;125
1467;11;0;12;126
1467;11;0;13;0
1467;11;0;13;1
1467;11;0;13;2
1467;11;0;13;3
1467;11;0;14;124
1467;11;0;14;125
1467;11;0;15;0
1467;11;0;15;2
1467;11;0;16;0
1467;11;0;16;2
1467;11;0;16;3
1467;11;0;16;105
1467;11;0;16;108
1467;11;0;17;0
1467;11;0;17;2
1467;11;0;17;116
1467;11;0;17;117
1467;11;0;18;126
1467;11;0;19;126
1467;11;0;20;0
1467;11;0;20;2
1467;11;0;20;3
1467;11;0;21;125
1467;11;0;21;126
1467;11;0;22;0
1467;11;0;22;2
1467;11;1;0;126
1467;11;1;1;126
1467;11;1;2;0
1467;11;1;2;2
1467;11;1;3;0
1467;11;1;3;16
1467;11;1;3;20
1467;11;1;4;126
1467;11;1;4;127
1467;11;1;5;0
1467;11;1;5;2
1467;11;1;6;126
1467;11;1;9;0
1467;11;1;10;2
1467;11;1;11;3
1467;11;1;11;21
1467;11;1;11;31
1467;11;1;11;34
1467;11;1;11;54
1467;11;1;12;125
1467;11;1;12;126
1467;11;1;13;0
1467;11;1;13;1
1467;11;1;13;2
1467;11;1;15;0
1467;11;1;16;44
1467;11;1;16;45
1467;11;1;17;2
1467;11;1;18;126
1467;11;1;19;126
1467;11;1;20;0
1467;11;1;20;2
1467;11;1;20;3
1467;11;1;21;124
1467;11;1;21;125
1467;11;1;21;126
1467;11;2;2;2
1467;11;2;3;2
1467;11;2;4;0
1467;11;2;4;2
1467;11;2;5;2
1467;11;2;7;16
1467;11;2;12;2
1467;11;2;12;3
1467;11;2;13;0
1467;11;2;18;126
1467;11;2;19;126
1467;11;2;20;126
1467;11;2;23;64
1467;11;2;23;65
1467;11;3;2;2
1467;11;3;6;0
1467;11;3;11;59
1467;11;3;11;60
1467;11;3;13;0
1467;11;3;18;122
1467;11;3;18;125
1467;11;3;18;126
1467;11;3;19;126
1467;11;3;20;126
1467;11;3;21;94
1467;11;3;21;126
1467;11;3;23;64
1467;11;4;0;126
1467;11;4;1;110
1467;11;4;1;111
1467;11;4;1;118
1467;11;4;1;122
1467;11;4;1;126
1467;11;4;1;127
1467;11;4;2;2
1467;11;4;3;2
1467;11;4;3;3
1467;11;4;4;126
1467;11;4;5;0
1467;11;4;5;2
1467;11;4;5;3
1467;11;4;6;126
1467;11;4;7;0
1467;11;4;7;1
1467;11;4;7;2
1467;11;4;7;3
1467;11;4;8;4
1467;11;4;9;2
1467;11;4;10;0
1467;11;4;10;2
1467;11;4;11;0
1467;11;4;11;2
1467;11;4;12;76
1467;11;4;12;89
1467;11;4;12;126
1467;11;4;13;0
1467;11;4;13;1
1467;11;4;13;2
1467;11;4;13;3
1467;11;4;16;2
1467;11;4;17;0
1467;11;4;17;2
1467;11;4;18;126
1467;11;4;20;2
1467;11;4;20;3
1467;11;4;21;125
1467;11;4;21;126
1467;11;4;21;127
1467;11;4;22;0
1467;11;4;22;2
1467;11;4;23;125
1467;11;4;23;127
1467;11;5;0;126
1467;11;5;1;126
1467;11;5;2;2
1467;11;5;3;2
1467;11;5;4;126
1467;11;5;4;127
1467;11;5;5;0
1467;11;5;5;2
1467;11;5;5;3
1467;11;5;6;126
1467;11;5;6;127
1467;11;5;8;2
1467;11;5;9;0
1467;11;5;9;2
1467;11;5;10;0
1467;11;5;10;2
1467;11;5;11;2
1467;11;5;12;125
1467;11;5;12;126
1467;11;5;13;0
1467;11;5;13;2
1467;11;5;13;3
1467;11;5;15;0
1467;11;5;16;2
1467;11;5;16;3
1467;11;5;17;2
1467;11;5;18;126
1467;11;5;19;122
1467;11;5;19;126
1467;11;5;19;127
1467;11;5;20;0
1467;11;5;20;2
1467;11;5;20;3
1467;11;5;21;125
1467;11;5;21;126
1467;11;5;22;2
1467;11;6;2;2
1467;11;6;3;2
1467;11;6;3;3
1467;11;6;4;2
1467;11;6;12;2
1467;11;6;13;2
1467;11;6;15;0
1467;11;6;15;2
1467;11;6;18;122
1467;11;6;18;126
1467;11;6;19;126
1467;11;6;20;126
1467;11;7;0;126
1467;11;7;1;126
1467;11;7;2;2
1467;11;7;3;2
1467;11;7;4;0
1467;11;7;4;2
1467;11;7;5;0
1467;11;7;5;2
1467;11;7;5;3
1467;11;7;6;0
1467;11;7;6;1
1467;11;7;6;2
1467;11;7;8;0
1467;11;7;8;2
1467;11;7;9;2
1467;11;7;10;2
1467;11;7;12;0
1467;11;7;12;2
1467;11;7;13;0
1467;11;7;13;2
1467;11;7;17;2
1467;11;7;18;126
1467;11;7;19;126
1467;11;7;19;127
1467;11;7;20;126
1467;11;7;21;126
1467;11;7;23;126
1467;11;8;1;126
1467;11;8;1;127
1467;11;8;2;2
1467;11;8;4;125
1467;11;8;4;126
1467;11;8;4;127
1467;11;8;5;0
1467;11;8;5;2
1467;11;8;6;126
1467;11;8;7;2
1467;11;8;8;0
1467;11;8;9;2
1467;11;8;10;0
1467;11;8;10;2
1467;11;8;12;125
1467;11;8;12;126
1467;11;8;13;0
1467;11;8;13;1
1467;11;8;13;2
1467;11;8;13;3
1467;11;8;15;0
1467;11;8;17;2
1467;11;8;17;3
1467;11;8;18;126
1467;11;8;20;0
1467;11;8;20;2
1467;11;8;21;107
1467;11;8;21;125
1467;11;8;21;126
1467;11;8;21;127
1467;11;8;22;2
1467;11;8;23;118
1467;11;9;0;122
1467;11;9;0;126
1467;11;9;0;127
1467;11;9;1;125
1467;11;9;1;126
1467;11;9;1;127
1467;11;9;2;0
1467;11;9;2;2
1467;11;9;2;3
1467;11;9;3;2
1467;11;9;4;125
1467;11;9;4;126
1467;11;9;4;127
1467;11;9;5;0
1467;11;9;5;2
1467;11;9;5;3
1467;11;9;6;126
1467;11;9;7;0
1467;11;9;7;2
1467;11;9;8;0
1467;11;9;9;0
1467;11;9;9;2
1467;11;9;9;126
1467;11;9;10;0
1467;11;9;10;2
1467;11;9;11;34
1467;11;9;11;54
1467;11;9;12;125
1467;11;9;13;0
1467;11;9;13;1
1467;11;9;13;2
1467;11;9;15;0
1467;11;9;15;2
1467;11;9;17;0
1467;11;9;17;2
1467;11;9;18;125
1467;11;9;18;126
1467;11;9;18;127
1467;11;9;20;0
1467;11;9;20;2
1467;11;9;21;125
1467;11;9;21;126
1467;11;9;22;0
1467;11;9;22;1
1467;11;9;22;2
1467;11;9;22;4
1467;11;9;22;5
1467;11;9;22;8
1467;11;9;22;9
1467;11;9;22;12
1467;11;9;22;13
1467;11;9;22;16
1467;11;9;22;17
1467;11;9;22;20
1467;11;9;23;126
1467;11;10;2;2
1467;11;10;3;2
1467;11;10;4;2
1467;11;10;4;3
1467;11;10;5;2
1467;11;10;5;3
1467;11;10;5;6
1467;11;10;5;7
1467;11;10;5;10
1467;11;10;5;11
1467;11;10;5;14
1467;11;10;5;18
1467;11;10;5;22
1467;11;10;8;0
1467;11;10;10;0
1467;11;10;10;2
1467;11;10;11;2
1467;11;10;13;0
1467;11;10;13;2
1467;11;10;15;2
1467;11;10;18;126
1467;11;10;18;127
1467;11;10;19;118
1467;11;10;20;126
1467;11;10;21;126
1467;11;11;0;126
1467;11;11;1;126
1467;11;11;2;2
1467;11;11;3;2
1467;11;11;4;0
1467;11;11;4;2
1467;11;11;5;0
1467;11;11;5;2
1467;11;11;7;2
1467;11;11;9;0
1467;11;11;9;2
1467;11;11;10;2
1467;11;11;12;0
1467;11;11;12;2
1467;11;11;15;0
1467;11;11;16;2
1467;11;11;18;126
1467;11;11;19;118
1467;11;11;19;126
1467;11;11;20;126
1467;11;11;21;126
1468;11;0;0;126
1468;11;0;1;126
1468;11;0;2;2
1468;11;0;3;2
1468;11;0;4;126
1468;11;0;5;0
1468;11;0;5;2
1468;11;0;5;3
1468;11;0;6;126
1468;11;0;7;2
1468;11;0;8;0
1468;11;0;9;0
1468;11;0;9;2
1468;11;0;10;0
1468;11;0;10;2
1468;11;0;12;125
1468;11;0;12;126
1468;11;0;13;0
1468;11;0;13;1
1468;11;0;13;2
1468;11;0;13;3
1468;11;0;16;2
1468;11;0;17;3
1468;11;0;17;6
1468;11;0;18;78
1468;11;0;18;87
1468;11;0;18;95
1468;11;0;18;98
1468;11;0;18;107
1468;11;0;18;118
1468;11;0;18;125
1468;11;0;19;126
1468;11;0;20;2
1468;11;0;20;3
1468;11;0;21;125
1468;11;0;21;126
1468;11;0;22;0
1468;11;0;22;2
1468;11;0;23;126
1468;11;1;0;70
1468;11;1;0;126
1468;11;1;1;126
1468;11;1;2;0
1468;11;1;2;2
